timestamp,TimeUS,Lat,Lng,Alt,RelHomeAlt,RelOriginAlt
1590579544.61999202,45033646,57.6432315,11.863000099999999,0.19999998807907104,0.08800094574689865,0.08800094574689865
1590579544.65997601,45073630,57.6432316,11.863000099999999,0.19999998807907104,0.08783456683158875,0.08783456683158875
1590579544.69995999,45113614,57.6432316,11.863000099999999,0.19999998807907104,0.08830332010984421,0.08830332010984421
1590579544.73994398,45153598,57.643231699999994,11.863000099999999,0.19999998807907104,0.08872594684362411,0.08872594684362411
1590579544.77992797,45193582,57.643231699999994,11.863000099999999,0.19999998807907104,0.08935602009296417,0.08935602009296417
1590579544.81991196,45233566,57.643231799999995,11.863000099999999,0.20999999344348907,0.09015977382659912,0.09015977382659912
1590579544.85989594,45273550,57.643231799999995,11.863000099999999,0.20999999344348907,0.09088359028100967,0.09088359028100967
1590579544.89987993,45313534,57.643231899999996,11.863000099999999,0.20999999344348907,0.09218790382146835,0.09218790382146835
1590579544.93986392,45353518,57.643231899999996,11.863000099999999,0.20999999344348907,0.09334391355514526,0.09334391355514526
1590579544.97984791,45393502,57.643232,11.863000099999999,0.20999999344348907,0.09484121948480606,0.09484121948480606
1590579545.01983190,45433486,57.643232,11.863000099999999,0.20999999344348907,0.0966082215309143,0.0966082215309143
1590579545.06064892,45474303,57.6432321,11.8630002,0.20999999344348907,0.09819439053535461,0.09819439053535461
1590579545.10063291,45514287,57.6432322,11.8630002,0.2199999988079071,0.10065194219350815,0.10065194219350815
1590579545.14061689,45554271,57.643232299999994,11.863000099999999,0.2199999988079071,0.1028369665145874,0.1028369665145874
1590579545.18060088,45594255,57.643232399999995,11.8630002,0.2199999988079071,0.10452535003423691,0.10452535003423691
1590579545.22058487,45634239,57.643232499999996,11.8630002,0.2199999988079071,0.10580189526081085,0.10580189526081085
1590579545.26056886,45674223,57.6432327,11.8630002,0.2199999988079071,0.10697208344936371,0.10697208344936371
1590579545.30055285,45714207,57.643232899999994,11.8630002,0.2199999988079071,0.10815144330263138,0.10815144330263138
1590579545.34053683,45754191,57.6432332,11.8630002,0.2199999988079071,0.10924957692623138,0.10924957692623138
1590579545.38052082,45794175,57.6432335,11.8630002,0.22999998927116394,0.11046786606311798,0.11046786606311798
1590579545.42050481,45834159,57.6432339,11.8630002,0.22999998927116394,0.11179400235414505,0.11179400235414505
1590579545.46048880,45874143,57.6432344,11.8630002,0.22999998927116394,0.1130562350153923,0.1130562350153923
1590579545.50047302,45914127,57.643234899999996,11.8630002,0.22999998927116394,0.11367624998092651,0.11367624998092651
1590579545.54045701,45954111,57.643235499999996,11.8630002,0.22999998927116394,0.11435109376907349,0.11435109376907349
1590579545.58044100,45994095,57.6432362,11.8630002,0.22999998927116394,0.11540412902832031,0.11540412902832031
1590579545.62042499,46034079,57.643237,11.8630002,0.22999998927116394,0.11678480356931686,0.11678480356931686
1590579545.66040897,46074063,57.643237899999995,11.8630002,0.22999998927116394,0.1181759461760521,0.1181759461760521
1590579545.70039296,46114047,57.6432389,11.8630002,0.23999999463558197,0.12052834779024124,0.12052834779024124
1590579545.74037695,46154031,57.64324,11.8630002,0.23999999463558197,0.12281323969364166,0.12281323969364166
1590579545.78036094,46194015,57.6432412,11.8630002,0.23999999463558197,0.1253885179758072,0.1253885179758072
1590579545.82034492,46233999,57.6432425,11.8630003,0.23999999463558197,0.12818282842636108,0.12818282842636108
1590579545.86032891,46273983,57.643243999999996,11.8630003,0.25,0.1309654414653778,0.1309654414653778
1590579545.90031290,46313967,57.6432456,11.8630003,0.25,0.1338161826133728,0.1338161826133728
1590579545.94029689,46353951,57.6432473,11.8630003,0.25,0.1366976648569107,0.1366976648569107
1590579545.98028088,46393935,57.6432492,11.8630003,0.25999999046325684,0.14016032218933105,0.14016032218933105
1590579546.02026486,46433919,57.643251199999995,11.8630003,0.25999999046325684,0.14413216710090637,0.14413216710090637
1590579546.06024885,46473903,57.6432534,11.8630003,0.25999999046325684,0.1480971872806549,0.1480971872806549
1590579546.10023284,46513887,57.6432557,11.863000399999999,0.26999998092651367,0.15224574506282806,0.15224574506282806
1590579546.14021683,46553871,57.6432581,11.863000399999999,0.26999998092651367,0.1564761847257614,0.1564761847257614
1590579546.18020082,46593855,57.6432607,11.863000399999999,0.2800000011920929,0.1606130301952362,0.1606130301952362
1590579546.22018480,46633839,57.643263499999996,11.863000399999999,0.2800000011920929,0.1647190898656845,0.1647190898656845
1590579546.26016903,46673823,57.643266399999995,11.863000399999999,0.2800000011920929,0.1690226048231125,0.1690226048231125
1590579546.30015302,46713807,57.643269399999994,11.863000399999999,0.28999999165534973,0.17324388027191162,0.17324388027191162
1590579546.34013700,46753791,57.643272599999996,11.863000399999999,0.28999999165534973,0.1777731031179428,0.1777731031179428
1590579546.38012099,46793775,57.6432759,11.863000399999999,0.29999998211860657,0.18243159353733063,0.18243159353733063
1590579546.42010498,46833759,57.643279299999996,11.863000399999999,0.29999998211860657,0.18724410235881805,0.18724410235881805
1590579546.46008897,46873743,57.643282899999996,11.8630005,0.3100000023841858,0.19237808883190155,0.19237808883190155
1590579546.50007296,46913727,57.643286599999996,11.8630005,0.3100000023841858,0.19691140949726105,0.19691140949726105
1590579546.54005694,46953711,57.6432904,11.8630005,0.3199999928474426,0.20191146433353424,0.20191146433353424
1590579546.58004093,46993695,57.6432943,11.8630005,0.3199999928474426,0.20710115134716034,0.20710115134716034
1590579546.62002492,47033679,57.6432984,11.8630005,0.32999998331069946,0.21280460059642792,0.21280460059642792
