timestamp,TimeUS,Lat,Lng,Alt,RelHomeAlt,RelOriginAlt
1590578543.02007198,41634173,57.6432,11.863000099999999,-0.029999999329447746,-0.13881728053092957,-0.13881728053092957
1590578543.06005597,41674157,57.6431999,11.863000099999999,-0.029999999329447746,-0.13796931505203247,-0.13796931505203247
1590578543.10003996,41714141,57.6432,11.863000099999999,-0.029999999329447746,-0.13775543868541718,-0.13775543868541718
1590578543.14002419,41754125,57.6431999,11.863000099999999,-0.029999999329447746,-0.13758142292499542,-0.13758142292499542
1590578543.18000817,41794109,57.6431999,11.863000099999999,-0.029999999329447746,-0.13755330443382263,-0.13755330443382263
1590578543.21999216,41834093,57.6431999,11.863000099999999,-0.029999999329447746,-0.13764482736587524,-0.13764482736587524
1590578543.25997615,41874077,57.6431999,11.863000099999999,-0.029999999329447746,-0.13774169981479645,-0.13774169981479645
1590578543.29996014,41914061,57.6431999,11.863000099999999,-0.029999999329447746,-0.13856306672096252,-0.13856306672096252
1590578543.33994412,41954045,57.6431999,11.8630002,-0.029999999329447746,-0.1392999142408371,-0.1392999142408371
1590578543.37992811,41994029,57.6431999,11.8630002,-0.029999999329447746,-0.13966341316699982,-0.13966341316699982
1590578543.41991210,42034013,57.6431999,11.8630002,-0.029999999329447746,-0.13972359895706177,-0.13972359895706177
1590578543.45989609,42073997,57.6432,11.8630002,-0.029999999329447746,-0.13979214429855347,-0.13979214429855347
1590578543.49988008,42113981,57.6432,11.8630002,-0.029999999329447746,-0.13885299861431122,-0.13885299861431122
1590578543.53986406,42153965,57.6432,11.8630002,-0.029999999329447746,-0.13804909586906433,-0.13804909586906433
1590578543.57984805,42193949,57.6432,11.8630002,-0.029999999329447746,-0.13783884048461914,-0.13783884048461914
1590578543.61983204,42233933,57.643200099999994,11.8630002,-0.029999999329447746,-0.1381063163280487,-0.1381063163280487
1590578543.65981603,42273917,57.643200199999995,11.8630002,-0.029999999329447746,-0.1383313238620758,-0.1383313238620758
1590578543.69980001,42313901,57.6432004,11.8630002,-0.029999999329447746,-0.13820411264896393,-0.13820411264896393
1590578543.73978400,42353885,57.6432006,11.8630002,-0.029999999329447746,-0.13806334137916565,-0.13806334137916565
1590578543.77976799,42393869,57.6432009,11.8630002,-0.029999999329447746,-0.13839180767536163,-0.13839180767536163
1590578543.81975198,42433853,57.6432012,11.8630002,-0.029999999329447746,-0.13908663392066956,-0.13908663392066956
1590578543.85973597,42473837,57.6432016,11.8630002,-0.029999999329447746,-0.13962961733341217,-0.13962961733341217
1590578543.89971995,42513821,57.643202099999996,11.8630002,-0.03999999910593033,-0.14086394011974335,-0.14086394011974335
1590578543.93970418,42553805,57.643202599999995,11.8630002,-0.03999999910593033,-0.14184926450252533,-0.14184926450252533
1590578543.97968817,42593789,57.643203299999996,11.8630002,-0.03999999910593033,-0.14230701327323914,-0.14230701327323914
1590578544.01967216,42633773,57.643204,11.8630002,-0.03999999910593033,-0.1423073410987854,-0.1423073410987854
1590578544.05965614,42673757,57.6432049,11.8630002,-0.03999999910593033,-0.14216752350330353,-0.14216752350330353
1590578544.09964013,42713741,57.6432058,11.8630002,-0.03999999910593033,-0.14102858304977417,-0.14102858304977417
1590578544.13962412,42753725,57.643206799999994,11.8630002,-0.029999999329447746,-0.13983803987503052,-0.13983803987503052
1590578544.17960811,42793709,57.643207999999994,11.8630002,-0.029999999329447746,-0.1388017237186432,-0.1388017237186432
1590578544.21959209,42833693,57.643209299999995,11.8630003,-0.029999999329447746,-0.1378556787967682,-0.1378556787967682
1590578544.25957608,42873677,57.6432107,11.8630003,-0.029999999329447746,-0.13674670457839966,-0.13674670457839966
1590578544.29956007,42913661,57.6432122,11.8630003,-0.029999999329447746,-0.1353481113910675,-0.1353481113910675
1590578544.33954406,42953645,57.6432139,11.8630003,-0.029999999329447746,-0.13374796509742737,-0.13374796509742737
1590578544.37952805,42993629,57.6432158,11.8630003,-0.029999999329447746,-0.13156305253505707,-0.13156305253505707
1590578544.41951203,43033613,57.643217699999994,11.8630003,-0.019999999552965164,-0.1288553774356842,-0.1288553774356842
1590578544.45949602,43073597,57.6432199,11.8630003,-0.019999999552965164,-0.12600548565387726,-0.12600548565387726
1590578544.49948001,43113581,57.643222099999996,11.863000399999999,-0.019999999552965164,-0.12340456992387772,-0.12340456992387772
1590578544.53946400,43153565,57.643224499999995,11.863000399999999,-0.019999999552965164,-0.12051001936197281,-0.12051001936197281
1590578544.57944798,43193549,57.6432271,11.863000399999999,-0.009999999776482582,-0.11750037223100662,-0.11750037223100662
1590578544.61943197,43233533,57.6432298,11.863000399999999,-0.009999999776482582,-0.11434053629636765,-0.11434053629636765
1590578544.65941596,43273517,57.6432327,11.863000399999999,-0.009999999776482582,-0.11084254831075668,-0.11084254831075668
1590578544.69939995,43313501,57.6432356,11.863000399999999,0.0,-0.1079089567065239,-0.1079089567065239
1590578544.73938417,43353485,57.6432387,11.863000399999999,0.0,-0.10445858538150787,-0.10445858538150787
1590578544.78020096,43394302,57.643242099999995,11.863000399999999,0.0,-0.10027427226305008,-0.10027427226305008
1590578544.82018518,43434286,57.6432455,11.863000399999999,0.0,-0.0956173986196518,-0.0956173986196518
1590578544.86016917,43474270,57.643249,11.8630005,0.0,-0.09056404232978821,-0.09056404232978821
1590578544.90015316,43514254,57.6432526,11.8630005,0.009999999776482582,-0.08671139925718307,-0.08671139925718307
1590578544.94013715,43554238,57.6432564,11.8630005,0.009999999776482582,-0.08221786469221115,-0.08221786469221115
